Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
28:06:2026,00:15,C,mm,km/h,mm,12,12,12,0.00,0.00,770.0,---,21,59,95,0.0,0.0,---,---,---,---,---,---
28:06:2026,00:30,C,mm,km/h,mm,12,12,11,0.00,0.00,770.1,---,21,59,95,0.0,0.0,---,---,---,---,---,---
28:06:2026,00:45,C,mm,km/h,mm,12,12,12,0.00,0.00,770.0,---,21,59,95,0.0,0.0,---,---,---,---,---,---
28:06:2026,01:00,C,mm,km/h,mm,12,12,12,0.00,0.00,770.1,---,21,58,95,0.0,0.0,---,---,---,---,---,---
28:06:2026,01:15,C,mm,km/h,mm,12,12,12,0.00,0.00,770.1,---,21,58,95,0.0,0.0,---,---,---,---,---,---
28:06:2026,01:30,C,mm,km/h,mm,12,12,11,0.00,0.00,770.3,---,21,58,96,0.0,0.0,---,---,---,---,---,---
28:06:2026,01:45,C,mm,km/h,mm,12,12,12,0.00,0.00,770.4,---,21,58,96,0.0,0.0,---,---,---,---,---,---
28:06:2026,02:00,C,mm,km/h,mm,12,12,12,0.00,0.00,770.4,---,21,58,96,0.0,1.6,NE,NE,---,---,---,---
28:06:2026,02:15,C,mm,km/h,mm,12,12,12,0.00,0.00,770.4,---,21,58,96,0.0,0.0,---,---,---,---,---,---
28:06:2026,02:30,C,mm,km/h,mm,13,13,12,0.00,0.00,770.4,---,21,58,96,0.0,0.0,---,---,---,---,---,---
28:06:2026,02:45,C,mm,km/h,mm,13,13,13,0.00,0.00,770.4,---,21,58,96,0.0,0.0,---,---,---,---,---,---
28:06:2026,03:00,C,mm,km/h,mm,14,14,13,0.00,0.00,770.5,---,21,58,96,0.0,0.0,---,---,---,---,---,---
28:06:2026,03:15,C,mm,km/h,mm,14,14,13,0.00,0.00,770.6,---,21,58,95,0.0,3.2,N,N,---,---,---,---
28:06:2026,03:30,C,mm,km/h,mm,15,15,14,0.00,0.00,770.6,---,21,58,91,0.0,3.2,NNW,NNW,---,---,---,---
