Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
23:05:2026,00:15,C,mm,km/h,mm,14,14,14,0.00,0.00,768.9,---,23,48,85,0.0,0.0,---,---,---,---,---,---
23:05:2026,00:30,C,mm,km/h,mm,13,14,13,0.00,0.00,768.7,---,23,48,86,0.0,0.0,---,---,---,---,---,---
23:05:2026,00:45,C,mm,km/h,mm,13,13,13,0.00,0.00,768.6,---,23,48,88,0.0,0.0,---,---,---,---,---,---
23:05:2026,01:00,C,mm,km/h,mm,13,13,13,0.00,0.00,768.6,---,23,48,88,0.0,0.0,---,---,---,---,---,---
23:05:2026,01:15,C,mm,km/h,mm,13,13,13,0.00,0.00,768.5,---,23,48,90,0.0,0.0,---,---,---,---,---,---
23:05:2026,01:30,C,mm,km/h,mm,13,13,13,0.00,0.00,768.5,---,22,48,89,0.0,0.0,---,---,---,---,---,---
23:05:2026,01:45,C,mm,km/h,mm,13,13,12,0.00,0.00,768.7,---,22,48,90,0.0,0.0,---,---,---,---,---,---
23:05:2026,02:00,C,mm,km/h,mm,12,13,12,0.00,0.00,768.6,---,22,48,90,0.0,0.0,---,---,---,---,---,---
23:05:2026,02:15,C,mm,km/h,mm,12,12,12,0.00,0.00,768.7,---,22,48,91,0.0,0.0,---,---,---,---,---,---
23:05:2026,02:30,C,mm,km/h,mm,12,12,12,0.00,0.00,768.7,---,22,48,91,0.0,0.0,---,---,---,---,---,---
23:05:2026,02:45,C,mm,km/h,mm,12,12,12,0.00,0.00,768.7,---,22,48,92,0.0,0.0,---,---,---,---,---,---
23:05:2026,03:00,C,mm,km/h,mm,12,12,12,0.00,0.00,768.8,---,22,48,92,0.0,0.0,---,---,---,---,---,---
23:05:2026,03:15,C,mm,km/h,mm,12,12,12,0.00,0.00,768.9,---,22,48,93,0.0,0.0,---,---,---,---,---,---
23:05:2026,03:30,C,mm,km/h,mm,12,12,12,0.00,0.00,768.9,---,22,48,92,0.0,0.0,---,---,---,---,---,---
23:05:2026,03:45,C,mm,km/h,mm,12,12,12,0.00,0.00,769.0,---,22,48,92,0.0,0.0,---,---,---,---,---,---
23:05:2026,04:00,C,mm,km/h,mm,12,12,12,0.00,0.00,769.0,---,22,48,91,0.0,0.0,---,---,---,---,---,---
23:05:2026,04:15,C,mm,km/h,mm,12,12,12,0.00,0.00,769.1,---,22,48,92,0.0,0.0,---,---,---,---,---,---
23:05:2026,04:30,C,mm,km/h,mm,12,12,12,0.00,0.00,769.2,---,22,48,92,0.0,0.0,---,---,---,---,---,---
23:05:2026,04:45,C,mm,km/h,mm,12,12,11,0.00,0.00,769.4,---,22,48,93,0.0,0.0,---,---,---,---,---,---
23:05:2026,05:00,C,mm,km/h,mm,12,12,12,0.00,0.00,769.6,---,22,48,93,0.0,0.0,---,---,---,---,---,---
23:05:2026,05:15,C,mm,km/h,mm,12,12,12,0.00,0.00,769.6,---,22,48,91,0.0,0.0,---,---,---,---,---,---
23:05:2026,05:30,C,mm,km/h,mm,13,13,12,0.00,0.00,769.8,---,22,48,91,0.0,0.0,---,---,---,---,---,---
23:05:2026,05:45,C,mm,km/h,mm,13,13,13,0.00,0.00,769.9,---,22,48,88,0.0,0.0,---,---,---,---,---,---
23:05:2026,06:00,C,mm,km/h,mm,14,14,13,0.00,0.00,770.2,---,22,48,85,0.0,0.0,---,---,---,---,---,---
23:05:2026,06:15,C,mm,km/h,mm,15,15,14,0.00,0.00,770.4,---,22,49,82,0.0,0.0,---,---,---,---,---,---
23:05:2026,06:30,C,mm,km/h,mm,17,17,15,0.00,0.00,770.3,---,22,49,76,0.0,0.0,---,---,---,---,---,---
23:05:2026,06:45,C,mm,km/h,mm,18,18,17,0.00,0.00,770.3,---,22,48,71,0.0,0.0,---,---,---,---,---,---
